TimeStamp,ch4,ch6,ch7
6428.5213,-51834.4,-49300.01,-55062.49
6428.5253,-55255.75,-52217.2,-58104.28
6428.5293,-54783.78,-51769.69,-57510.24
6428.5333,-51092.92,-48602.44,-54149.11
6428.5373,-49889.9,-47621.83,-53202.11
6428.5413,-51832.4,-49304.49,-55050.95
6428.5453,-55268.68,-52217.35,-58113.06
6428.5493,-54821.78,-51785.57,-57539.52
6428.5533,-51119.86,-48617.03,-54168.23
6428.5573,-49911.46,-47630.89,-53220.37
6428.5613,-51843.65,-49298.67,-55060.35
6428.5653,-55276.54,-52223.55,-58115.92
6428.5693,-54847.29,-51804.41,-57551.92
6428.5733,-51145.46,-48634.39,-54178.44
6428.5773,-49910.22,-47632.56,-53213.56
6428.5813,-51835.02,-49302.73,-55047.23
6428.5853,-55265.62,-52223.78,-58095.03
6428.5893,-54847.34,-51817.71,-57553.87
6428.5933,-51154.95,-48648.32,-54194.17
6428.5973,-49927.77,-47643.0,-53227.72
6428.6013,-51840.98,-49294.76,-55047.61
6428.6053,-55259.66,-52214.2,-58095.41
6428.6093,-54842.76,-51813.99,-57547.48
6428.6133,-51154.95,-48651.89,-54189.64
6428.6173,-49910.36,-47636.32,-53216.75
6428.6213,-51808.08,-49274.88,-55031.35
6428.6253,-55233.44,-52196.18,-58084.35
6428.6292,-54848.87,-51822.67,-57565.46
6428.6332,-51165.78,-48669.06,-54207.9
6428.6372,-49919.28,-47649.2,-53226.29
6428.6412,-51809.79,-49279.41,-55030.64
6428.6452,-55243.5,-52197.99,-58093.94
6428.6492,-54868.66,-51831.82,-57588.54
6428.6532,-51192.29,-48675.16,-54231.84
6428.6572,-49931.72,-47642.09,-53234.68
6428.6612,-51807.27,-49268.3,-55028.83
6428.6652,-55223.19,-52182.25,-58074.67
6428.6692,-54865.46,-51833.92,-57584.67
6428.6732,-51190.72,-48679.21,-54233.13
6428.6772,-49928.58,-47644.72,-53239.69
6428.6812,-51801.16,-49262.39,-55034.45
6428.6852,-55225.47,-52186.69,-58091.55
6428.6892,-54865.65,-51838.26,-57597.36
6428.6932,-51195.44,-48680.03,-54244.1
6428.6972,-49940.12,-47647.43,-53251.13
6428.7012,-51797.35,-49256.9,-55026.82
6428.7052,-55216.94,-52165.47,-58080.49
6428.7092,-54895.12,-51843.6,-57619.39
6428.7132,-51214.18,-48689.23,-54262.07
6428.7172,-49931.68,-47635.18,-53251.75
6428.7212,-51791.86,-49238.88,-55029.49
6428.7252,-55220.8,-52172.81,-58088.4
6428.7292,-54897.31,-51857.67,-57624.97
6428.7332,-51227.0,-48711.88,-54277.0
6428.7372,-49941.59,-47661.26,-53254.71
6428.7412,-51785.09,-49261.48,-55013.95
6428.7452,-55213.65,-52178.58,-58076.72
6428.7492,-54909.81,-51868.87,-57638.75
6428.7532,-51230.53,-48714.93,-54272.75
6428.7571,-49943.12,-47664.17,-53243.17
6428.7611,-51785.14,-49254.18,-55004.22
6428.7651,-55212.31,-52171.33,-58065.71
6428.7691,-54926.97,-51880.41,-57632.88
6428.7731,-51262.24,-48736.77,-54283.1
6428.7771,-49956.14,-47663.27,-53243.26
6428.7811,-51792.82,-49247.22,-55003.74
6428.7851,-55223.33,-52172.57,-58063.56
6428.7891,-54948.43,-51896.24,-57645.47
6428.7931,-51266.82,-48730.14,-54280.14
6428.7971,-49956.09,-47651.11,-53229.15
6428.8011,-51791.29,-49233.39,-54979.76
6428.8051,-55233.25,-52169.47,-58052.5
6428.8091,-54969.98,-51897.58,-57645.8
6428.8131,-51293.0,-48739.06,-54289.92
6428.8171,-49969.82,-47652.44,-53239.45
6428.8211,-51789.48,-49231.25,-54981.24
6428.8251,-55224.04,-52160.84,-58040.91
6428.8291,-54967.79,-51899.77,-57636.94
6428.8331,-51283.32,-48735.96,-54274.04
6428.8371,-49966.87,-47650.2,-53231.34
6428.8411,-51776.13,-49216.42,-54970.6
6428.8451,-55213.36,-52146.97,-58044.82
6428.8491,-54978.95,-51900.25,-57658.54
6428.8531,-51307.78,-48748.21,-54297.31
6428.8571,-49964.39,-47642.43,-53227.72
6428.8611,-51763.4,-49200.25,-54951.87
6428.8651,-55206.02,-52137.14,-58022.84
6428.8691,-54990.73,-51912.6,-57658.77
6428.8731,-51325.47,-48763.66,-54308.37
6428.8771,-49981.79,-47659.83,-53231.48
6428.8811,-51775.08,-49204.64,-54945.33
6428.8851,-55220.13,-52143.2,-58021.74
6428.8891,-55025.54,-51930.53,-57679.95
6428.8931,-51350.17,-48778.97,-54319.39
6428.8971,-49983.98,-47660.4,-53219.13
6428.9011,-51772.65,-49211.08,-54938.85
6428.9051,-55208.26,-52140.58,-58015.21
6428.9091,-55021.58,-51940.64,-57680.8
6428.9131,-51340.49,-48785.02,-54311.95
6428.9171,-49965.91,-47658.16,-53203.16
6428.9211,-51740.75,-49194.29,-54900.46
6428.9251,-55195.2,-52135.33,-57989.56
6428.9291,-55027.68,-51940.11,-57667.64
6428.9331,-51359.85,-48790.89,-54313.19
6428.9371,-49982.51,-47657.21,-53212.27
6428.9411,-51746.42,-49187.38,-54904.18
6428.9451,-55191.09,-52120.31,-57982.88
6428.949,-55041.27,-51939.83,-57682.62
6428.953,-51376.78,-48781.78,-54329.26
6428.957,-49992.04,-47642.09,-53210.36
6428.961,-51751.86,-49177.37,-54894.84
6428.965,-55196.2,-52113.16,-57980.74
6428.969,-55052.24,-51937.92,-57686.57
6428.973,-51396.42,-48791.75,-54340.66
6428.977,-49995.86,-47636.8,-53215.61
6428.981,-51731.26,-49145.18,-54887.11
6428.985,-55170.45,-52081.07,-57961.52
6428.989,-55044.23,-51934.92,-57673.51
6428.993,-51369.43,-48783.4,-54304.56
6428.997,-49965.34,-47627.17,-53167.02
6429.001,-51716.62,-49136.98,-54850.06
6429.005,-55172.35,-52082.4,-57952.6
6429.009,-55046.66,-51930.53,-57672.36
6429.013,-51369.86,-48770.81,-54303.46
6429.017,-49963.38,-47607.81,-53169.54
6429.021,-51708.51,-49114.14,-54843.77
6429.025,-55161.72,-52061.28,-57934.24
6429.029,-55057.68,-51929.81,-57665.69
6429.033,-51377.4,-48764.71,-54292.07
6429.037,-49957.47,-47594.6,-53147.85
6429.041,-51691.63,-49092.01,-54822.4
6429.045,-55162.87,-52048.55,-57939.06
6429.049,-55085.9,-51937.4,-57693.73
6429.053,-51422.51,-48790.99,-54337.27
6429.057,-49999.53,-47619.4,-53185.33
6429.061,-51725.2,-49115.85,-54843.0
6429.065,-55169.3,-52056.51,-57921.99
6429.069,-55095.73,-51952.13,-57687.96
6429.073,-51423.37,-48799.81,-54314.0
6429.0769,-49980.5,-47617.49,-53148.18
6429.0809,-51695.26,-49104.98,-54805.19
6429.0849,-55143.79,-52044.02,-57897.29
6429.0889,-55075.03,-51945.5,-57661.44
6429.0929,-51424.56,-48805.77,-54318.24
6429.0969,-49982.51,-47617.2,-53166.82
6429.1009,-51685.43,-49101.55,-54809.96
6429.1049,-55138.4,-52044.45,-57896.24
6429.1089,-55110.13,-51969.3,-57693.77
6429.1129,-51439.15,-48814.83,-54331.6
6429.1169,-49983.65,-47619.54,-53160.15
6429.1209,-51683.77,-49097.59,-54798.47
6429.1249,-55148.7,-52050.07,-57901.58
6429.1289,-55111.22,-51975.07,-57701.93
6429.1329,-51449.83,-48830.09,-54349.05
6429.1369,-49996.72,-47635.85,-53174.98
6429.1409,-51693.25,-49114.66,-54812.1
6429.1449,-55154.43,-52065.95,-57906.68
6429.1489,-55133.3,-52004.3,-57716.0
6429.1529,-51473.67,-48855.36,-54360.68
6429.1569,-50011.69,-47642.9,-53179.75
6429.1609,-51697.45,-49102.98,-54797.42
6429.1649,-55153.47,-52055.7,-57886.85
6429.1689,-55148.7,-52003.39,-57718.38
6429.1729,-51496.94,-48859.79,-54377.61
6429.1769,-50019.84,-47643.57,-53179.08
6429.1809,-51695.45,-49098.5,-54792.79
6429.1849,-55134.64,-52033.53,-57878.98
6429.1889,-55154.66,-52001.34,-57739.12
6429.1929,-51504.43,-48860.6,-54391.25
6429.1969,-50019.32,-47640.47,-53179.37
6429.2009,-51689.01,-49093.01,-54791.74
6429.2049,-55155.24,-52048.64,-57901.77
6429.2089,-55173.02,-52019.89,-57761.96
6429.2129,-51513.06,-48879.72,-54406.08
6429.2169,-50021.61,-47646.0,-53188.57
6429.2209,-51695.73,-49095.68,-54805.76
6429.2249,-55146.75,-52042.92,-57900.01
6429.2289,-55179.98,-52031.67,-57760.05
6429.2329,-51516.06,-48891.22,-54397.92
6429.2369,-50011.07,-47659.78,-53181.27
6429.2409,-51671.46,-49101.31,-54785.12
6429.2449,-55134.26,-52049.69,-57888.99
6429.2489,-55171.93,-52038.53,-57758.34
6429.2529,-51514.01,-48903.8,-54398.73
6429.2569,-50010.78,-47664.12,-53174.17
6429.2609,-51671.18,-49098.12,-54780.01
6429.2649,-55123.91,-52041.58,-57868.2
6429.2688,-55188.04,-52052.46,-57758.67
6429.2728,-51542.0,-48911.15,-54412.94
6429.2768,-50028.23,-47649.15,-53188.43
6429.2808,-51661.78,-49064.5,-54765.9
6429.2848,-55118.85,-52024.42,-57867.82
6429.2888,-55189.95,-52045.83,-57761.63
6429.2928,-51550.92,-48917.92,-54419.76
6429.2968,-50033.72,-47664.08,-53182.99
6429.3008,-51679.76,-49097.73,-54780.44
6429.3048,-55139.02,-52048.74,-57885.32
6429.3088,-55229.15,-52079.49,-57804.31
6429.3128,-51576.57,-48933.99,-54452.76
6429.3168,-50037.77,-47667.99,-53196.34
6429.3208,-51666.22,-49079.85,-54770.48
6429.3248,-55123.14,-52031.52,-57874.59
6429.3288,-55225.57,-52068.34,-57800.78
6429.3328,-51579.91,-48931.18,-54460.39
6429.3368,-50044.49,-47663.12,-53209.64
6429.3408,-51668.7,-49076.8,-54778.11
6429.3448,-55119.76,-52026.52,-57873.26
6429.3488,-55239.92,-52085.98,-57815.99
6429.3528,-51594.36,-48949.58,-54469.16
6429.3568,-50045.83,-47671.85,-53201.4
6429.3608,-51653.44,-49069.74,-54750.59
6429.3648,-55105.88,-52018.84,-57854.13
6429.3688,-55236.44,-52083.55,-57811.22
6429.3728,-51604.23,-48962.89,-54474.6
6429.3768,-50049.02,-47679.48,-53195.01
6429.3808,-51654.73,-49066.02,-54746.59
6429.3848,-55118.14,-52020.13,-57858.33
6429.3888,-55262.05,-52101.81,-57821.95
6429.3928,-51624.88,-48972.42,-54477.27
6429.3967,-50061.99,-47687.49,-53197.01
6429.4007,-51654.87,-49063.21,-54743.73
6429.4047,-55099.21,-52000.62,-57837.64
6429.4087,-55251.89,-52092.18,-57810.31
6429.4127,-51623.02,-48970.56,-54473.84
6429.4167,-50052.74,-47678.52,-53192.1
6429.4207,-51641.42,-49067.36,-54732.42
6429.4247,-55095.54,-52017.98,-57828.77
6429.4287,-55263.34,-52121.22,-57814.22
6429.4327,-51623.45,-48994.5,-54465.25
6429.4367,-50053.03,-47695.98,-53190.91
6429.4407,-51647.48,-49078.23,-54743.3
6429.4447,-55106.69,-52033.72,-57852.13
6429.4487,-55283.89,-52137.71,-57844.6
6429.4527,-51652.87,-49019.39,-54502.83
6429.4567,-50071.25,-47712.81,-53212.94
6429.4607,-51649.62,-49089.63,-54751.88
6429.4647,-55098.25,-52038.82,-57850.42
6429.4687,-55283.6,-52151.64,-57850.18
6429.4727,-51663.45,-49026.21,-54515.46
6429.4767,-50088.13,-47720.96,-53221.66
6429.4807,-51649.91,-49081.14,-54738.58
6429.4847,-55097.92,-52027.71,-57845.03
6429.4887,-55298.53,-52158.79,-57864.01
6429.4927,-51669.27,-49036.94,-54531.49
6429.4967,-50070.86,-47707.09,-53216.46
6429.5007,-51634.22,-49067.22,-54727.27
6429.5047,-55079.37,-52015.02,-57825.19
6429.5087,-55294.95,-52158.41,-57859.05
6429.5127,-51663.5,-49027.35,-54514.8
6429.5167,-50063.09,-47699.84,-53206.74
6429.5207,-51613.53,-49055.2,-54713.78
6429.5247,-55066.45,-52009.06,-57813.94
6429.5287,-55306.73,-52168.8,-57867.87
6429.5327,-51682.67,-49049.67,-54527.15
6429.5367,-50053.55,-47698.84,-53187.71
6429.5407,-51615.24,-49055.77,-54710.01
6429.5447,-55070.69,-52012.5,-57815.13
6429.5487,-55311.26,-52186.07,-57864.29
6429.5527,-51685.67,-49063.5,-54531.39
6429.5567,-50070.01,-47715.81,-53209.84
6429.5607,-51599.08,-49053.67,-54700.71
6429.5647,-55053.29,-52012.35,-57802.73
6429.5687,-55309.45,-52187.54,-57871.54
6429.5727,-51678.23,-49060.64,-54524.71
6429.5767,-50039.01,-47699.36,-53173.41
6429.5807,-51564.56,-49032.88,-54657.32
6429.5847,-55028.02,-51975.69,-57775.93
6429.5886,-55316.22,-52169.85,-57874.88
6429.5926,-51701.36,-49062.59,-54531.44
6429.5966,-50060.42,-47706.8,-53177.94
6429.6006,-51583.15,-49031.41,-54663.14
6429.6046,-55029.83,-51981.07,-57765.97
6429.6086,-55324.32,-52188.5,-57871.01
6429.6126,-51722.34,-49084.0,-54555.85
6429.6166,-50063.62,-47707.75,-53182.56
6429.6206,-51581.48,-49030.26,-54661.61
6429.6246,-55034.45,-51980.12,-57773.79
6429.6286,-55347.02,-52208.38,-57892.19
6429.6326,-51727.16,-49091.96,-54551.75
6429.6366,-50065.52,-47712.05,-53187.47
6429.6406,-51575.62,-49026.59,-54666.91
6429.6446,-55029.49,-51982.22,-57781.18
6429.6486,-55345.26,-52214.72,-57906.63
6429.6526,-51750.24,-49120.62,-54592.43
6429.6566,-50082.55,-47732.98,-53214.75
6429.6606,-51579.2,-49039.08,-54670.34
6429.6646,-55034.12,-51992.33,-57770.16
6429.6686,-55364.23,-52226.65,-57907.92
6429.6726,-51750.0,-49117.14,-54578.55
6429.6766,-50076.4,-47725.11,-53196.87
6429.6806,-51566.03,-49006.09,-54653.36
6429.6846,-55024.49,-51957.57,-57764.73
6429.6886,-55373.01,-52213.2,-57916.27
6429.6926,-51779.13,-49118.62,-54602.25
6429.6966,-50083.74,-47711.47,-53200.82
6429.7006,-51570.28,-49016.39,-54659.42
6429.7046,-55029.11,-51977.02,-57775.08
6429.7086,-55395.09,-52241.81,-57946.74
6429.7126,-51793.49,-49141.6,-54627.28
6429.7165,-50089.75,-47733.93,-53218.42
6429.7205,-51561.79,-49008.42,-54660.37
6429.7245,-55005.6,-51949.65,-57761.53
6429.7285,-55370.15,-52223.88,-57926.47
6429.7325,-51777.56,-49131.26,-54616.41
6429.7365,-50096.61,-47731.21,-53230.34
6429.7405,-51564.84,-49016.24,-54661.19
6429.7445,-55004.79,-51959.0,-57766.92
6429.7485,-55391.8,-52246.82,-57958.66
6429.7525,-51790.72,-49143.61,-54630.81
6429.7565,-50081.74,-47724.2,-53214.03
6429.7605,-51549.68,-48995.36,-54660.09
6429.7645,-55004.56,-51951.13,-57768.88
6429.7685,-55410.96,-52255.35,-57965.62
6429.7725,-51813.56,-49163.44,-54645.97
6429.7765,-50094.9,-47738.51,-53221.09
6429.7805,-51548.92,-49005.13,-54645.07
6429.7845,-55000.74,-51952.7,-57754.81
6429.7885,-55403.38,-52255.92,-57956.56
6429.7925,-51802.83,-49153.24,-54634.63
6429.7965,-50080.07,-47721.2,-53205.26
6429.8005,-51533.09,-48986.15,-54622.56
6429.8045,-54990.73,-51946.26,-57731.73
6429.8085,-55420.36,-52270.42,-57958.9
6429.8125,-51839.31,-49178.56,-54659.61
6429.8165,-50097.52,-47733.22,-53220.61
6429.8205,-51533.04,-48990.92,-54627.14
6429.8245,-54971.56,-51929.29,-57716.47
6429.8285,-55413.68,-52262.36,-57960.28
6429.8325,-51821.52,-49168.69,-54648.98
6429.8365,-50085.26,-47720.77,-53203.92
6429.8405,-51516.97,-48969.04,-54594.14
6429.8445,-54963.83,-51917.99,-57690.72
6429.8485,-55420.26,-52261.55,-57946.55
6429.8525,-51832.78,-49162.39,-54646.02
6429.8565,-50084.6,-47718.53,-53199.54
6429.8605,-51510.77,-48965.89,-54594.71
6429.8645,-54953.72,-51903.68,-57698.07
6429.8685,-55412.87,-52251.54,-57955.94
6429.8725,-51828.58,-49164.06,-54640.82
6429.8765,-50070.15,-47705.56,-53176.7
6429.8805,-51486.93,-48938.23,-54563.48
6429.8845,-54948.67,-51895.82,-57675.27
6429.8885,-55433.14,-52268.75,-57951.36
6429.8925,-51859.19,-49191.86,-54659.61
6429.8965,-50085.69,-47716.53,-53186.42
6429.9005,-51494.32,-48946.0,-54571.49
6429.9045,-54948.29,-51898.29,-57687.72
6429.9084,-55433.61,-52276.24,-57962.62
6429.9124,-51864.01,-49198.92,-54663.0
6429.9164,-50085.36,-47720.49,-53179.22
6429.9204,-51480.01,-48940.66,-54548.46
6429.9244,-54928.69,-51888.28,-57656.15
6429.9284,-55434.95,-52271.71,-57955.61
6429.9324,-51862.2,-49184.85,-54655.18
6429.9364,-50081.88,-47703.03,-53163.53
6429.9404,-51490.36,-48928.84,-54544.22
6429.9444,-54928.6,-51868.64,-57642.28
6429.9484,-55446.73,-52268.08,-57948.41
6429.9524,-51877.46,-49184.04,-54646.74
6429.9564,-50092.99,-47688.68,-53168.11
6429.9604,-51487.02,-48905.66,-54542.26
6429.9644,-54934.22,-51863.06,-57648.38
6429.9684,-55465.37,-52275.28,-57968.1
6429.9724,-51910.36,-49202.26,-54687.7
6429.9764,-50117.31,-47713.81,-53189.24
6429.9804,-51485.97,-48921.54,-54522.14
6429.9844,-54925.4,-51860.91,-57627.4
6429.9884,-55483.11,-52291.02,-57979.4
6429.9924,-51924.19,-49220.09,-54681.88
6429.9964,-50118.88,-47721.11,-53176.84
6430.0004,-51483.49,-48916.2,-54528.15
6430.0044,-54933.36,-51871.4,-57639.94
6430.0084,-55486.78,-52302.94,-57977.02
6430.0124,-51928.86,-49236.97,-54687.13
6430.0164,-50110.44,-47721.96,-53172.4
6430.0204,-51477.96,-48917.97,-54514.37
6430.0244,-54916.63,-51860.91,-57607.09
6430.0284,-55483.87,-52308.95,-57964.33
6430.0324,-51927.81,-49233.25,-54679.83
6430.0363,-50125.08,-47730.17,-53179.03
6430.0403,-51501.33,-48935.47,-54528.05
6430.0443,-54938.18,-51883.99,-57615.86
6430.0483,-55517.97,-52334.08,-57987.08
6430.0523,-51971.87,-49270.11,-54709.82
6430.0563,-50144.3,-47743.04,-53181.7
6430.0603,-51483.59,-48915.87,-54507.74
6430.0643,-54924.83,-51856.81,-57617.29
6430.0683,-55527.03,-52334.41,-58006.15
6430.0723,-51973.35,-49275.26,-54717.31
6430.0763,-50143.77,-47758.06,-53197.72
6430.0803,-51474.2,-48919.06,-54510.74
6430.0843,-54907.38,-51858.91,-57609.56
6430.0883,-55530.03,-52347.52,-58014.45
6430.0923,-51992.14,-49297.15,-54741.72
6430.0963,-50144.87,-47758.78,-53194.77
6430.1003,-51485.93,-48933.46,-54517.85
6430.1043,-54918.72,-51864.01,-57617.58
6430.1083,-55538.71,-52350.67,-58018.98
6430.1123,-51995.86,-49289.23,-54729.99
6430.1163,-50155.6,-47752.05,-53188.19
6430.1203,-51481.59,-48917.39,-54501.06
6430.1243,-54912.1,-51856.81,-57602.6
6430.1283,-55539.42,-52346.66,-58014.3
6430.1323,-52010.16,-49296.72,-54750.93
6430.1363,-50161.94,-47754.91,-53202.87
6430.1403,-51476.2,-48907.67,-54493.15
6430.1443,-54905.14,-51840.41,-57587.34
6430.1483,-55560.74,-52359.83,-58026.18
6430.1523,-52018.12,-49311.69,-54741.1
6430.1563,-50152.93,-47759.78,-53176.89
6430.1603,-51454.6,-48894.79,-54469.88
6430.1642,-54891.07,-51843.74,-57573.75
6430.1682,-55564.36,-52382.71,-58030.56
6430.1722,-52039.87,-49339.49,-54774.39
6430.1762,-50151.45,-47765.07,-53191.14
6430.1802,-51450.12,-48903.8,-54479.13
6430.1842,-54894.17,-51845.03,-57588.44
6430.1882,-55572.18,-52385.86,-58041.91
6430.1922,-52048.5,-49339.16,-54775.86
6430.1962,-50175.29,-47778.09,-53200.16
6430.2002,-51471.76,-48905.47,-54478.41
6430.2042,-54890.21,-51834.78,-57561.36
6430.2082,-55576.28,-52386.48,-58019.93
6430.2122,-52071.2,-49356.66,-54777.01
6430.2162,-50188.21,-47776.61,-53203.4
6430.2202,-51475.15,-48907.71,-54486.04
6430.2242,-54902.32,-51842.98,-57577.47
6430.2282,-55613.52,-52410.51,-58063.66
6430.2322,-52090.6,-49366.24,-54797.13
6430.2362,-50174.48,-47771.03,-53183.61
6430.2402,-51450.78,-48890.74,-54449.61
6430.2442,-54879.0,-51825.48,-57545.48
6430.2482,-55599.74,-52408.32,-58037.96
6430.2522,-52096.8,-49377.16,-54782.11
6430.2562,-50188.17,-47782.81,-53180.18
6430.2602,-51463.85,-48902.52,-54447.18
6430.2642,-54894.64,-51837.02,-57543.14
6430.2682,-55643.9,-52438.31,-58062.13
6430.2722,-52123.12,-49399.19,-54795.37
6430.2762,-50197.89,-47789.05,-53179.18
6430.2802,-51461.18,-48889.02,-54446.32
6430.2842,-54891.4,-51820.76,-57544.86
6430.2882,-55625.4,-52404.31,-58054.31
6430.2922,-52123.6,-49369.39,-54815.25
6430.2962,-50203.28,-47765.4,-53204.02
6430.3002,-51457.75,-48874.0,-54449.37
6430.3042,-54889.4,-51813.61,-57543.19
6430.3082,-55650.53,-52424.87,-58085.5
6430.3122,-52141.53,-49396.62,-54830.89
6430.3162,-50199.85,-47779.23,-53194.91
6430.3202,-51439.82,-48864.18,-54430.11
6430.3242,-54864.37,-51796.44,-57519.63
6430.3282,-55640.66,-52413.99,-58066.33
6430.3322,-52132.71,-49387.89,-54812.2
6430.3362,-50191.22,-47773.27,-53183.28
6430.3402,-51445.59,-48871.38,-54445.94
6430.3442,-54866.89,-51794.11,-57538.04
6430.3482,-55655.82,-52430.73,-58084.45
6430.3522,-52149.97,-49410.54,-54829.17
6430.3561,-50214.15,-47793.82,-53201.35
6430.3601,-51460.22,-48889.31,-54449.66
6430.3641,-54883.63,-51816.57,-57545.53
6430.3681,-55674.46,-52457.05,-58104.14
6430.3721,-52181.15,-49444.16,-54863.13
6430.3761,-50217.59,-47795.4,-53201.44
6430.3801,-51441.91,-48867.33,-54429.11
6430.3841,-54858.12,-51788.43,-57515.1
6430.3881,-55672.41,-52442.6,-58096.99
6430.3921,-52178.87,-49426.51,-54858.55
6430.3961,-50216.2,-47792.68,-53202.59
6430.4001,-51435.52,-48861.6,-54421.86
6430.4041,-54848.58,-51783.76,-57505.33
6430.4081,-55660.11,-52437.65,-58075.24
6430.4121,-52179.3,-49430.38,-54847.39
6430.4161,-50205.9,-47780.23,-53187.9
6430.4202,-51414.54,-48843.1,-54394.97
6430.4242,-54828.6,-51760.39,-57494.79
6430.4282,-55674.99,-52440.74,-58109.62
6430.4322,-52192.65,-49429.71,-54879.48
6430.4362,-50217.73,-47780.23,-53218.9
6430.4402,-51434.62,-48849.64,-54426.06
6430.4442,-54853.73,-51779.04,-57514.01
6430.4482,-55694.92,-52454.76,-58124.12
6430.4522,-52217.06,-49449.88,-54894.45
6430.4562,-50234.99,-47790.25,-53229.77
6430.4602,-51436.34,-48848.97,-54434.5
6430.4642,-54850.54,-51768.02,-57520.3
6430.4682,-55712.99,-52462.3,-58141.38
6430.4722,-52239.19,-49460.94,-54908.43
6430.4762,-50239.62,-47797.3,-53224.76
6430.4802,-51420.27,-48836.71,-54410.37
6430.484,-54835.28,-51753.62,-57503.85
6430.488,-55698.21,-52452.76,-58133.42
6430.492,-52206.24,-49447.78,-54886.3
6430.496,-50189.6,-47768.55,-53185.33
6430.5,-51384.31,-48812.59,-54387.81
6430.504,-54823.07,-51742.8,-57502.61
6430.508,-55719.48,-52473.12,-58167.75
6430.512,-52237.71,-49470.86,-54935.32
6430.516,-50228.12,-47788.96,-53238.16
6430.52,-51404.77,-48832.42,-54412.9
6430.524,-54830.37,-51758.87,-57519.49
6430.528,-55713.85,-52469.98,-58164.56
6430.532,-52230.32,-49466.23,-54934.46
6430.536,-50208.43,-47775.7,-53232.68
6430.54,-51384.79,-48807.53,-54411.37
6430.544,-54800.42,-51731.26,-57500.99
6430.548,-55706.94,-52469.26,-58169.9
6430.552,-52233.08,-49463.09,-54941.37
6430.556,-50208.19,-47768.65,-53232.49
6430.56,-51378.07,-48796.52,-54407.56
6430.564,-54789.31,-51716.43,-57489.31
6430.568,-55703.12,-52459.53,-58153.59
6430.572,-52241.05,-49470.57,-54937.46
6430.576,-50218.68,-47769.74,-53243.74
6430.58,-51379.02,-48789.89,-54406.46
6430.584,-54788.17,-51707.46,-57481.92
6430.588,-55720.0,-52469.21,-58166.61
6430.592,-52247.67,-49469.52,-54938.47
6430.596,-50193.94,-47753.29,-53201.01
6430.6,-51352.94,-48768.91,-54359.92
6430.604,-54780.2,-51699.69,-57458.41
6430.608,-55731.88,-52473.93,-58169.71
6430.612,-52281.62,-49489.98,-54957.68
6430.616,-50223.17,-47767.22,-53217.99
6430.62,-51362.43,-48769.67,-54367.74
6430.624,-54773.1,-51689.87,-57451.78
6430.628,-55729.4,-52467.3,-58162.93
6430.632,-52268.85,-49471.38,-54946.1
6430.636,-50213.92,-47754.72,-53205.35
6430.64,-51358.04,-48757.46,-54354.44
6430.644,-54768.57,-51676.09,-57438.14
6430.648,-55747.37,-52469.69,-58172.52
6430.652,-52294.55,-49486.12,-54957.35
6430.656,-50220.45,-47754.58,-53202.44
6430.66,-51346.83,-48750.36,-54339.18
6430.664,-54755.41,-51663.36,-57418.64
6430.668,-55746.94,-52469.07,-58161.46
6430.672,-52295.6,-49491.98,-54955.11
6430.6759,-50216.68,-47755.39,-53191.38
6430.6799,-51342.45,-48742.11,-54316.24
6430.6839,-54751.78,-51658.21,-57404.24
6430.6879,-55753.67,-52472.69,-58160.12
6430.6919,-52324.92,-49509.15,-54974.42
6430.6959,-50236.52,-47763.45,-53200.2
6430.6999,-51350.41,-48746.64,-54327.49
6430.7039,-54747.44,-51653.68,-57410.06
6430.7079,-55766.88,-52484.85,-58182.91
6430.7119,-52333.41,-49525.31,-54994.16
6430.7159,-50241.76,-47778.8,-53224.76
6430.7199,-51351.31,-48757.32,-54355.68
6430.7239,-54756.74,-51674.8,-57441.91
6430.7279,-55771.88,-52504.93,-58207.85
6430.7319,-52332.41,-49534.23,-55006.7
6430.7359,-50229.65,-47772.51,-53228.0
6430.7399,-51325.66,-48739.49,-54337.84
6430.7439,-54718.36,-51645.0,-57405.91
6430.7479,-55759.58,-52501.16,-58192.78
6430.7519,-52335.7,-49542.91,-55001.84
6430.7559,-50231.42,-47779.14,-53211.79
6430.7599,-51315.27,-48739.58,-54314.72
6430.7639,-54713.49,-51652.01,-57398.04
6430.7679,-55768.54,-52503.59,-58198.89
6430.7719,-52358.25,-49550.73,-55015.52
6430.7759,-50236.52,-47773.7,-53210.07
6430.7799,-51311.17,-48722.27,-54304.75
6430.7839,-54691.75,-51613.72,-57373.2
6430.7879,-55749.09,-52485.0,-58173.57
6430.7919,-52342.04,-49533.71,-54999.22
6430.7959,-50230.08,-47758.87,-53206.83
6430.7999,-51303.44,-48703.44,-54296.83
6430.8038,-54700.71,-51618.53,-57372.15
6430.8078,-55792.53,-52508.88,-58207.14
6430.8118,-52398.02,-49573.71,-55039.13
6430.8158,-50248.96,-47777.94,-53212.89
6430.8198,-51311.45,-48721.37,-54293.11
6430.8238,-54691.18,-51614.58,-57350.5
6430.8278,-55786.47,-52509.5,-58189.59
6430.8318,-52393.49,-49573.52,-55029.02
6430.8358,-50257.45,-47780.09,-53214.65
6430.8398,-51318.03,-48712.31,-54293.69
6430.8438,-54698.19,-51605.33,-57366.71
6430.8478,-55810.41,-52521.04,-58224.02
6430.8518,-52418.1,-49597.84,-55061.16
6430.8558,-50256.93,-47788.91,-53221.66
