TimeStamp,ch1,ch2,ch3,ch5,ch6
348681.325,-381172.37,-383280.08,-71986.25,-203677.68,-103270.02
348681.329,-374012.66,-374144.93,-113762.44,-170898.41,-128542.72
348681.333,-361189.5,-361643.79,-125305.19,-155822.58,-144475.67
348681.337,-355817.17,-358059.4,-111794.29,-165485.12,-139775.87
348681.341,-365894.55,-369307.13,-77986.35,-193448.76,-116902.89
348681.345,-380620.62,-382746.12,-72654.3,-203090.6,-103909.55
348681.349,-374319.12,-374396.56,-112949.43,-171252.13,-128099.98
348681.353,-362188.91,-362505.72,-124067.37,-156596.15,-143480.79
348681.357,-356587.02,-358693.31,-111473.96,-165768.69,-139277.95
348681.361,-365109.73,-368530.98,-80122.81,-192132.16,-118223.73
348681.365,-378201.86,-380518.43,-76166.73,-200538.75,-106761.85
348681.369,-372966.05,-373154.78,-113839.07,-170149.78,-129424.73
348681.3729,-362804.98,-363040.44,-122530.05,-157328.2,-142612.43
348681.3769,-357752.79,-359717.36,-110208.86,-166670.68,-138177.41
348681.3809,-365806.86,-369103.52,-79898.65,-192359.09,-117859.52
348681.3849,-378842.83,-381052.4,-75571.64,-200964.62,-106346.33
348681.3889,-373884.91,-373939.56,-112877.33,-170864.89,-128665.27
348681.3929,-363657.57,-363743.78,-122012.44,-157760.5,-142100.16
348681.3969,-358319.37,-360144.37,-110160.32,-166725.51,-138021.68
348681.4009,-366091.58,-369285.48,-80134.5,-192178.75,-118019.98
348681.4049,-379143.0,-381283.14,-75365.6,-201043.58,-106263.03
348681.4089,-374389.69,-374368.19,-112404.03,-171198.87,-128278.94
348681.4129,-364119.1,-364125.01,-121802.92,-157898.16,-141838.85
348681.4169,-358593.17,-360357.61,-110214.96,-166657.61,-137994.83
348681.4209,-366144.32,-369308.18,-80344.64,-191947.77,-118161.6
348681.4249,-379253.38,-381389.23,-75153.74,-201102.52,-106173.1
348681.4289,-374669.36,-374632.26,-112015.93,-171411.87,-127963.65
348681.4329,-364382.64,-364359.76,-121695.96,-157915.99,-141689.56
348681.4369,-358703.94,-360454.17,-110320.44,-166497.01,-138012.09
348681.4409,-366083.33,-369254.01,-80620.82,-191668.15,-118344.18
348681.4449,-379229.07,-381385.85,-74992.14,-201107.57,-106115.5
