TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
346951.9776,158.051,-271.084,988.017,10115.0,-13343.75,-953.75,62.32,-38.0,-398.24
346952.0276,183.122,-281.637,980.88,-9213.75,5993.75,8837.5,48.64,-28.88,-399.76
346952.0776,102.846,-328.851,954.894,-5495.0,4611.25,8680.0,71.44,-25.84,-392.16
346952.1276,144.326,-279.624,956.053,-3027.5,-3928.75,-3508.75,48.64,-16.72,-387.6
346952.1776,154.33,-266.509,943.487,-10788.75,-1723.75,-2800.0,48.64,-24.32,-392.16
346952.2276,200.69,-287.798,956.785,-2257.5,-3438.75,9730.0,51.68,-33.44,-389.12
346952.2776,168.482,-314.089,948.367,-9222.5,16878.75,42000.0,63.84,-18.24,-372.4
346952.3276,39.955,-373.503,963.739,-10701.25,16712.5,18322.5,60.8,-10.64,-395.2
346952.3776,81.069,-364.963,953.064,-1111.25,-2038.75,-19827.5,68.4,-15.2,-396.72
346952.4276,139.934,-331.108,940.071,-525.0,-5136.25,-21210.0,80.56,-12.16,-383.04
346952.4776,163.846,-320.494,956.663,-971.25,1312.5,-6982.5,72.96,-6.08,-384.56
346952.5276,130.54,-341.356,959.774,-1566.25,1487.5,-1146.25,51.68,-19.76,-384.56
346952.5776,148.657,-338.123,953.918,-2703.75,1575.0,2476.25,59.28,-15.2,-380.0
346952.6276,139.446,-349.591,947.879,-752.5,3001.25,1321.25,57.76,-3.04,-386.08
346952.6776,139.446,-331.23,946.781,490.0,2800.0,-621.25,56.24,-7.6,-387.6
346952.7276,138.775,-330.071,949.526,-708.75,3832.5,-1898.75,62.32,0.0,-367.84
346952.7776,128.527,-322.568,951.173,-2117.5,3473.75,-971.25,72.96,-16.72,-369.36
346952.8276,135.969,-346.297,948.55,-1242.5,3071.25,8.75,60.8,-10.64,-375.44
346952.8776,138.348,-341.478,951.783,-1120.0,2940.0,-875.0,71.44,0.0,-384.56
346952.9276,140.422,-331.962,955.016,-971.25,3788.75,-2073.75,57.76,-7.6,-384.56
346952.9776,158.661,-364.414,945.195,-2030.0,3491.25,5048.75,68.4,-3.04,-366.32
346953.0276,141.581,-354.288,945.561,2686.25,7927.5,7210.0,71.44,3.04,-381.52
