TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
348856.1276,43.188,-107.238,1007.537,-682.5,2738.75,-857.5,71.44,-161.12,-486.4
348856.1776,46.726,-109.068,1009.855,350.0,3482.5,-796.25,60.8,-174.8,-495.52
348856.2276,39.589,-106.872,1009.977,-17.5,3421.25,-936.25,71.44,-170.24,-484.88
348856.2776,41.175,-108.275,1011.319,428.75,2940.0,-1356.25,68.4,-173.28,-486.4
348856.3276,44.591,-105.835,1008.269,708.75,2458.75,-533.75,72.96,-165.68,-490.96
348856.3776,42.395,-104.676,1007.598,586.25,2773.75,175.0,83.6,-158.08,-490.96
348856.4276,43.737,-103.578,1007.964,131.25,3018.75,-192.5,77.52,-165.68,-472.72
348856.4776,40.443,-106.628,1009.367,140.0,2695.0,-796.25,76.0,-164.16,-475.76
348856.5276,43.249,-107.665,1009.916,166.25,2686.25,-1093.75,80.56,-165.68,-487.92
348856.5776,44.835,-109.739,1006.073,656.25,3640.0,-1093.75,66.88,-162.64,-489.44
348856.6276,44.164,-102.541,1007.049,1268.75,3298.75,-1058.75,65.36,-170.24,-487.92
348856.6776,37.21,-95.77,1011.441,542.5,2922.5,-787.5,72.96,-170.24,-497.04
348856.7276,43.371,-106.994,1009.245,-638.75,2887.5,227.5,80.56,-171.76,-489.44
348856.7776,38.43,-108.031,1008.086,507.5,2878.75,-437.5,77.52,-171.76,-478.8
348856.8276,40.382,-106.75,1007.842,288.75,2905.0,-805.0,74.48,-164.16,-503.12
348856.8776,43.066,-103.761,1010.221,218.75,2887.5,-831.25,65.36,-170.24,-494.0
348856.9276,43.371,-102.175,1007.354,210.0,3220.0,-516.25,71.44,-171.76,-471.2
348856.9776,40.504,-99.369,1007.903,-87.5,2975.0,-691.25,79.04,-159.6,-477.28
348857.0276,43.493,-99.369,1013.576,-87.5,2826.25,-910.0,72.96,-159.6,-483.36
348857.0776,46.848,-104.066,1010.16,26.25,3211.25,-997.5,80.56,-171.76,-490.96
348857.1276,40.199,-101.748,1011.624,638.75,3543.75,-1041.25,68.4,-170.24,-480.32
348857.1776,41.663,-100.711,1008.94,210.0,2537.5,-1225.0,69.92,-165.68,-472.72
348857.2276,45.628,-100.406,1008.513,245.0,2712.5,-551.25,62.32,-173.28,-495.52
348857.2776,40.016,-101.382,1010.099,-140.0,2861.25,420.0,76.0,-167.2,-471.2
348857.3276,40.931,-103.212,1010.343,61.25,2738.75,-332.5,65.36,-170.24,-486.4
348857.3776,46.116,-100.04,1009.489,-761.25,2336.25,-778.75,76.0,-170.24,-495.52
348857.4276,48.8,-107.36,1011.075,-332.5,3080.0,-1260.0,69.92,-164.16,-471.2
348857.4776,43.127,-107.055,1007.232,402.5,3010.0,-1356.25,54.72,-159.6,-483.36
348857.5276,44.53,-94.855,1008.879,656.25,3552.5,-813.75,65.36,-162.64,-487.92
348857.5776,41.602,-93.635,1014.308,-577.5,3106.25,-315.0,51.68,-168.72,-489.44
348857.6276,45.384,-102.053,1005.463,-385.0,2616.25,-682.5,74.48,-162.64,-484.88
348857.6776,44.896,-108.763,1011.136,-1067.5,2887.5,-988.75,71.44,-161.12,-472.72
348857.7276,44.957,-106.567,1013.21,-262.5,3228.75,-805.0,76.0,-171.76,-490.96
348857.7776,40.748,-107.604,1012.844,87.5,2966.25,-525.0,69.92,-161.12,-492.48
348857.8276,43.371,-106.323,1007.598,831.25,3255.0,-857.5,59.28,-165.68,-483.36
348857.8776,40.443,-98.576,1007.476,-210.0,2642.5,-875.0,62.32,-159.6,-483.36
348857.9276,46.299,-103.273,1010.709,113.75,3010.0,-971.25,74.48,-161.12,-465.12
348857.9776,46.299,-101.382,1007.598,-183.75,3237.5,-988.75,63.84,-165.68,-474.24
348858.0276,38.979,-107.909,1010.099,-420.0,3106.25,-1190.0,72.96,-173.28,-501.6
348858.0776,41.48,-105.164,1010.892,323.75,2957.5,-1338.75,68.4,-173.28,-486.4
348858.1276,42.212,-103.822,1010.221,175.0,2660.0,-306.25,79.04,-153.52,-480.32
348858.1776,45.384,-98.82,1011.258,-306.25,2817.5,-43.75,60.8,-161.12,-474.24
348858.2276,41.907,-107.726,1007.293,-271.25,2940.0,-306.25,60.8,-164.16,-492.48
348858.2776,41.663,-105.103,1011.441,-315.0,2782.5,-455.0,77.52,-168.72,-486.4
348858.3276,44.225,-110.227,1010.221,-437.5,2887.5,-918.75,76.0,-168.72,-486.4
348858.3776,46.055,-107.665,1008.818,428.75,3211.25,-708.75,53.2,-171.76,-480.32
348858.4276,44.469,-101.443,1007.415,980.0,3377.5,-490.0,62.32,-158.08,-498.56
348858.4776,36.417,-95.526,1011.258,-673.75,2922.5,-122.5,83.6,-156.56,-480.32
348858.5276,42.517,-109.495,1006.073,-43.75,2528.75,-306.25,76.0,-165.68,-484.88
348858.5776,43.371,-105.835,1009.794,-980.0,3167.5,-446.25,69.92,-155.04,-490.96
348858.6276,41.846,-107.665,1011.136,288.75,2826.25,-507.5,63.84,-164.16,-486.4
348858.6776,43.432,-104.188,1011.868,490.0,2843.75,-805.0,72.96,-162.64,-474.24
348858.7276,46.543,-99.979,1007.72,988.75,3141.25,-288.75,68.4,-162.64,-478.8
348858.7776,37.454,-103.7,1010.465,-358.75,2756.25,-1330.0,59.28,-158.08,-487.92
348858.8276,43.31,-102.602,1012.417,-393.75,2563.75,-1321.25,60.8,-155.04,-487.92
348858.8776,53.619,-109.739,1009.367,-831.25,4672.5,-1960.0,80.56,-158.08,-480.32
348858.9276,38.186,-108.58,1009.55,332.5,4165.0,-2738.75,74.48,-167.2,-475.76
348858.9776,36.112,-104.188,1011.929,1846.25,3202.5,-3255.0,66.88,-158.08,-497.04
348859.0276,41.907,-98.637,1010.16,1041.25,3500.0,-227.5,80.56,-159.6,-489.44
348859.0776,38.43,-101.931,1010.404,551.25,3430.0,656.25,77.52,-165.68,-490.96
348859.1276,34.892,-109.434,1009.001,245.0,2520.0,-883.75,63.84,-165.68,-483.36
348859.1778,41.663,-121.512,1015.528,3692.5,2065.0,-1408.75,71.44,-158.08,-484.88
348859.2276,39.284,-95.892,1011.38,1793.75,2380.0,271.25,69.92,-159.6,-490.96
348859.2777,44.103,-92.11,1010.038,1785.0,2318.75,647.5,80.56,-171.76,-475.76
348859.3276,42.395,-90.585,1006.012,507.5,3158.75,332.5,68.4,-174.8,-490.96
348859.3777,42.273,-90.341,1007.537,1697.5,3071.25,-901.25,69.92,-162.64,-497.04
348859.4276,41.053,-81.252,1014.186,-411.25,2966.25,-1023.75,72.96,-170.24,-500.08
348859.4776,44.652,-95.099,1007.964,-455.0,2817.5,-831.25,82.08,-165.68,-483.36
348859.5276,36.295,-101.87,1011.441,-105.0,2756.25,-1408.75,71.44,-155.04,-487.92
348859.5776,39.711,-101.565,1011.685,253.75,2520.0,-2117.5,86.64,-159.6,-486.4
348859.6276,47.519,-103.639,1008.818,227.5,2371.25,-1461.25,69.92,-171.76,-483.36
348859.6776,47.641,-98.942,1004.914,1636.25,3071.25,-551.25,68.4,-168.72,-486.4
348859.7276,42.639,-88.084,1014.552,787.5,2992.5,-1233.75,68.4,-165.68,-484.88
348859.7776,47.763,-86.925,1011.319,201.25,3377.5,-717.5,68.4,-165.68,-495.52
348859.8276,42.151,-86.376,1011.197,-525.0,4427.5,210.0,77.52,-170.24,-483.36
348859.8776,36.417,-93.33,1010.282,-131.25,3211.25,-1093.75,60.8,-176.32,-484.88
348859.9276,37.759,-94.367,1007.415,-586.25,3115.0,-1610.0,60.8,-168.72,-487.92
348859.9776,37.027,-98.393,1012.295,253.75,2975.0,-1023.75,77.52,-173.28,-483.36
348860.0276,36.417,-95.953,1011.685,43.75,3185.0,-367.5,68.4,-170.24,-489.44
348860.0776,37.698,-98.759,1011.563,-218.75,2590.0,-560.0,63.84,-171.76,-495.52
348860.1276,39.223,-87.291,1009.123,-78.75,2520.0,-621.25,71.44,-165.68,-489.44
348860.1776,42.517,-95.77,1012.844,-1128.75,2231.25,-52.5,77.52,-176.32,-465.12
348860.2276,46.36,-97.783,1009.55,393.75,2240.0,-997.5,63.84,-167.2,-483.36
348860.2776,49.227,-94.794,1008.513,157.5,2966.25,-446.25,65.36,-159.6,-487.92
348860.3276,40.077,-87.84,1011.868,770.0,3246.25,-910.0,72.96,-164.16,-494.0
348860.3776,44.835,-102.48,1009.977,-367.5,3351.25,-245.0,65.36,-179.36,-494.0
348860.4276,42.944,-97.234,1007.842,175.0,3316.25,-1207.5,62.32,-171.76,-481.84
348860.4776,43.127,-99.064,1011.746,490.0,2572.5,-2170.0,76.0,-167.2,-494.0
348860.5276,42.944,-92.354,1011.075,253.75,3421.25,-1513.75,80.56,-177.84,-489.44
348860.5776,41.663,-95.648,1008.574,78.75,3648.75,-262.5,57.76,-177.84,-489.44
348860.6276,35.075,-88.328,1009.489,8.75,2948.75,-682.5,69.92,-164.16,-497.04
348860.6776,40.809,-90.585,1012.112,-673.75,2712.5,-542.5,77.52,-174.8,-474.24
348860.7276,41.846,-95.709,1011.746,26.25,3657.5,-315.0,63.84,-162.64,-487.92
348860.7776,39.65,-96.807,1011.075,131.25,3692.5,-901.25,65.36,-174.8,-490.96
348860.8276,37.149,-92.781,1009.489,-105.0,2668.75,-988.75,80.56,-164.16,-486.4
348860.8776,41.48,-92.659,1008.757,-183.75,2765.0,-70.0,68.4,-176.32,-487.92
348860.9276,41.297,-93.94,1009.245,-560.0,3115.0,297.5,69.92,-168.72,-498.56
