TimeStamp,ch1,ch2,ch3,ch5,ch6
347665.3152,-344825.83,-296369.35,-62422.71,-327911.03,-49962.34
347665.3192,-346173.38,-293810.74,-62274.08,-346677.15,-50149.97
347665.3232,-369489.14,-372848.08,-62295.35,-334361.07,-44736.1
347665.3272,-371662.61,-386729.0,-62477.79,-312139.6,-43363.1
347665.3312,-359472.51,-347341.91,-62380.75,-310472.38,-46022.23
347665.3352,-344519.37,-294199.93,-62444.46,-326988.64,-49864.16
347665.3392,-345734.83,-291307.63,-62271.84,-345661.63,-50106.2
347665.3432,-369761.32,-372342.39,-62252.0,-334254.4,-44800.14
347665.3472,-372563.22,-387919.04,-62449.75,-312699.21,-43423.75
347665.3512,-359920.5,-347407.1,-62400.63,-310315.5,-45959.57
347665.3552,-343844.31,-291175.97,-62472.59,-325344.17,-49664.55
347665.3592,-344523.42,-286534.15,-62248.05,-343601.55,-49952.61
347665.3632,-370015.52,-371151.06,-62186.34,-334235.14,-44918.97
347665.3672,-374123.28,-390195.51,-62444.31,-314255.66,-43581.54
347665.3712,-360780.76,-348030.47,-62447.65,-310905.88,-45899.73
347665.3752,-342566.34,-286348.19,-62514.07,-323103.66,-49316.84
347665.3792,-342677.87,-280037.2,-62198.5,-340755.74,-49775.27
347665.3832,-370751.14,-370989.13,-62103.95,-334929.84,-45247.51
347665.3872,-376004.5,-392552.99,-62469.06,-316642.04,-43876.51
347665.3912,-361418.96,-347182.6,-62497.67,-311781.16,-45917.47
347665.3952,-342210.91,-283172.12,-62538.49,-322667.59,-49288.18
347665.3992,-341939.11,-275964.82,-62192.4,-339938.3,-49748.95
347665.4032,-370817.51,-368526.84,-62087.73,-335201.02,-45257.96
347665.4072,-376814.41,-392182.4,-62449.65,-317805.42,-43913.8
347665.4112,-362093.83,-347089.67,-62489.28,-312695.73,-45934.92
347665.4152,-342349.14,-282621.75,-62537.77,-322718.32,-49223.38
347665.4192,-341517.01,-274082.17,-62184.2,-339472.19,-49704.37
347665.4232,-370709.99,-366419.6,-62071.33,-335438.2,-45324.76
347665.4272,-377162.79,-391193.44,-62450.23,-318705.41,-43992.24
347665.4311,-362388.37,-346862.26,-62515.84,-313457.57,-45907.55
347665.4351,-342292.68,-282684.74,-62567.24,-322927.94,-49117.67
347665.4391,-341061.11,-273467.67,-62200.79,-339349.12,-49620.83
347665.4431,-370622.58,-365510.17,-62054.21,-335976.97,-45387.08
347665.4471,-377609.39,-391410.64,-62439.26,-319824.88,-44086.27
347665.4511,-362712.52,-347468.75,-62530.81,-314432.32,-45922.62
347665.4551,-342147.2,-283326.85,-62578.02,-323362.72,-49095.68
347665.4591,-340545.41,-273422.56,-62178.95,-339599.94,-49689.2
347665.4631,-370658.16,-365155.07,-62040.1,-336941.85,-45506.67
