TimeStamp,ax,ay,az,gx,gy,gz,mx,my,mz
348936.5776,75.091,-57.706,1013.088,4165.0,3150.0,-192.5,82.08,-171.76,-475.76
348936.6276,61.427,-45.567,1015.345,1286.25,4567.5,70.0,60.8,-177.84,-481.84
348936.6776,60.329,-49.166,1010.038,96.25,3158.75,-262.5,59.28,-170.24,-495.52
348936.7276,72.041,-51.911,1010.587,-700.0,2633.75,-1006.25,66.88,-171.76,-472.72
348936.7776,71.431,-63.074,1012.417,-393.75,3508.75,-1207.5,71.44,-173.28,-474.24
348936.8276,61.915,-47.702,1014.003,385.0,3473.75,-1505.0,59.28,-155.04,-501.6
348936.8776,68.381,-44.408,1011.258,1356.25,2826.25,-1190.0,71.44,-174.8,-490.96
348936.9276,67.527,-45.933,1008.94,245.0,3307.5,-525.0,62.32,-174.8,-487.92
348936.9776,70.455,-45.14,1015.406,2266.25,2887.5,612.5,62.32,-173.28,-494.0
348937.0276,72.102,-46.36,1013.393,1233.75,3736.25,78.75,72.96,-167.2,-500.08
348937.0776,64.172,-52.643,1016.199,2170.0,4182.5,-857.5,72.96,-180.88,-483.36
348937.1276,58.438,-39.528,1014.918,1890.0,4550.0,-411.25,71.44,-186.96,-480.32
348937.1776,53.619,-40.321,1009.184,1137.5,3981.25,-752.5,66.88,-173.28,-489.44
348937.2276,60.024,-29.707,1007.537,-603.75,2983.75,-857.5,56.24,-170.24,-501.6
348937.2776,57.584,-44.103,1011.197,673.75,2800.0,-1435.0,71.44,-183.92,-486.4
348937.3276,64.355,-33.855,1012.966,-752.5,1741.25,-1006.25,65.36,-171.76,-480.32
348937.3776,73.566,-46.055,1015.589,-656.25,2843.75,-542.5,60.8,-174.8,-500.08
348937.4276,67.405,-41.48,1009.428,-1085.0,3473.75,-490.0,69.92,-162.64,-489.44
348937.4776,65.209,-36.295,1014.552,568.75,2992.5,-1557.5,69.92,-180.88,-469.68
348937.5276,59.231,-35.441,1014.491,-288.75,2887.5,-1251.25,66.88,-180.88,-495.52
348937.5776,64.416,-41.175,1009.062,-866.25,2458.75,-288.75,60.8,-174.8,-498.56
348937.6276,66.551,-48.556,1013.027,-1093.75,2616.25,-271.25,65.36,-186.96,-487.92
348937.6776,64.66,-45.689,1011.38,-463.75,2852.5,-717.5,50.16,-170.24,-486.4
348937.7277,68.076,-41.602,1011.197,-612.5,3193.75,-411.25,68.4,-179.36,-487.92
348937.7776,64.843,-43.005,1013.271,-175.0,3657.5,-638.75,72.96,-162.64,-498.56
348937.8276,62.098,-38.613,1021.14,-183.75,2940.0,-1793.75,65.36,-177.84,-503.12
348937.8776,75.64,-56.303,1018.334,-1846.25,3508.75,-96.25,66.88,-174.8,-497.04
348937.9276,74.786,-67.771,1015.528,866.25,4838.75,-201.25,74.48,-171.76,-489.44
348937.9776,56.12,-62.281,1006.195,3893.75,4383.75,-1855.0,71.44,-177.84,-489.44
348938.0276,52.582,-43.554,1002.474,5083.75,3447.5,-2318.75,74.48,-173.28,-486.4
348938.0776,56.364,-21.777,1010.587,3010.0,3561.25,-1417.5,72.96,-171.76,-495.52
348938.1276,57.462,-19.398,1015.345,1198.75,3342.5,-455.0,60.8,-176.32,-507.68
348938.1776,54.778,-25.681,1015.833,35.0,3421.25,-507.5,68.4,-188.48,-481.84
348938.2276,57.889,-30.805,1010.953,752.5,2843.75,-376.25,68.4,-180.88,-480.32
348938.2776,59.719,-24.522,1012.783,481.25,3526.25,-551.25,68.4,-171.76,-494.0
348938.3276,58.621,-24.644,1012.844,-393.75,3185.0,-927.5,62.32,-183.92,-498.56
348938.3776,61.427,-23.607,1012.783,-17.5,3447.5,-1225.0,65.36,-174.8,-489.44
348938.4276,48.8,-25.376,1010.587,-2196.25,3377.5,-1015.0,71.44,-194.56,-490.96
348938.4776,55.144,-36.478,1008.452,-2178.75,2581.25,-883.75,71.44,-167.2,-500.08
348938.5276,58.011,-42.944,1012.417,-2913.75,2310.0,-752.5,66.88,-183.92,-494.0
348938.5776,61.427,-45.933,1016.626,-1750.0,2423.75,-612.5,63.84,-180.88,-498.56
348938.6276,59.109,-50.752,1019.798,-1758.75,2730.0,-516.25,66.88,-170.24,-501.6
348938.6776,62.647,-48.617,1011.685,498.75,3036.25,-778.75,59.28,-182.4,-487.92
348938.7276,62.647,-42.944,1011.258,122.5,2721.25,-857.5,60.8,-177.84,-474.24
348938.7776,61.854,-41.663,1015.406,-315.0,2992.5,-1181.25,71.44,-183.92,-501.6
348938.8276,62.403,-44.957,1018.822,603.75,2922.5,-1137.5,66.88,-171.76,-501.6
348938.8776,67.466,-51.728,1017.968,2056.25,3377.5,-1006.25,77.52,-185.44,-484.88
348938.9276,57.95,-33.733,1009.306,2476.25,3403.75,-1566.25,71.44,-173.28,-495.52
348938.9776,59.78,-26.352,1008.757,892.5,3762.5,-1435.0,65.36,-176.32,-484.88
348939.0276,58.377,-28.792,1011.258,-717.5,3972.5,-971.25,68.4,-174.8,-490.96
348939.0776,53.07,-34.526,1015.284,-481.25,3211.25,-306.25,69.92,-182.4,-487.92
348939.1276,56.73,-33.001,1017.053,-1321.25,3123.75,-665.0,68.4,-176.32,-490.96
348939.1776,60.085,-41.968,1013.637,-717.5,2616.25,-997.5,71.44,-179.36,-497.04
348939.2276,61.976,-42.334,1009.733,-481.25,2983.75,-831.25,69.92,-173.28,-477.28
348939.2776,61.061,-37.332,1012.295,297.5,4165.0,-1268.75,63.84,-171.76,-489.44
348939.3276,49.227,-41.541,1017.968,-1015.0,3535.0,-1163.75,65.36,-176.32,-495.52
348939.3776,50.386,-45.75,1010.343,-70.0,3482.5,-1671.25,74.48,-176.32,-490.96
348939.4276,52.033,-49.105,1012.478,-770.0,2905.0,-1365.0,69.92,-171.76,-487.92
348939.4776,47.275,-51.728,1017.114,140.0,2975.0,-1076.25,68.4,-165.68,-494.0
348939.5276,53.314,-47.336,1015.406,997.5,2266.25,-735.0,66.88,-190.0,-490.96
348939.5776,57.584,-36.173,1012.356,393.75,2625.0,-367.5,65.36,-183.92,-486.4
348939.6276,56.425,-38.308,1011.807,271.25,2476.25,-376.25,65.36,-179.36,-478.8
348939.6778,60.939,-41.663,1014.491,96.25,2336.25,-297.5,68.4,-173.28,-492.48
348939.7276,63.379,-41.419,1013.698,-87.5,3010.0,-402.5,63.84,-177.84,-483.36
348939.7777,56.486,-39.65,1012.844,638.75,2896.25,-1050.0,68.4,-170.24,-483.36
348939.8276,56.364,-35.868,1011.99,271.25,2458.75,-1408.75,68.4,-177.84,-492.48
348939.8776,55.876,-36.844,1009.672,-210.0,2677.5,-770.0,57.76,-173.28,-487.92
348939.9276,55.083,-36.295,1014.308,-586.25,2555.0,-26.25,69.92,-182.4,-486.4
348939.9776,58.438,-41.968,1012.661,-770.0,2695.0,-367.5,53.2,-174.8,-480.32
348940.0276,60.939,-45.323,1016.321,-525.0,2511.25,-315.0,60.8,-173.28,-497.04
348940.0776,64.233,-44.835,1013.332,-393.75,2756.25,-603.75,79.04,-179.36,-487.92
